link,org_type,dt,overdue_amount,loan_amount,should_repay_amount,amount,balance,review_y,review_n,cnt,unique_num
03,15,20200201,,,,,0.0,3520,0,3520,2601
03,24,20200801,,,,0.0,0.0,89367,42555,131922,98211
04,16,20200101,,140608597.44,,,0.0,0,0,13708,10505
04,26,20190901,,32710000.0,,,7347868859.239999,0,0,315,296
05,08,20200701,,,,,88488.12,0,0,57196,55874
05,17,20201001,,,,,0.0,0,0,1270126,1127232
06,2,20191201,11526371773.276407,,,,74673068.71,0,0,1097694,901557
07,09,20200501,,778804653.92,16339486303.468975,46467811.75,224716.5499999999,0,0,19061436,6366212
07,26,20200701,,,2157292828.8999996,22415902616.495922,0.0,0,0,3303467,1173468
,08,20200601,,,,,0.0,0,0,1781045,1544270
,24,20200401,,,,,0.0,0,0,14735784,5509090
03,24,20190801,,,,0.0,0.0,51038,40056,91094,62915
07,18,20190501,,494000.0,17394245480.64996,,106941200.83999999,0,0,14869062,3249671
03,26,20200401,,,,0.0,0.0,74,190947,191021,190265
05,05,20200301,,,,,7577820.569999999,0,0,118826,96783
05,99,20200301,,,,,0.0,0,0,2023078,902601
07,17,20200201,,1583316057.1699643,132698433424.93088,85378.48,75963699104.92076,0,0,130422092,54215985
07,18,20200101,,1775903.9500000002,21595403239.13994,0.0,86143419.30999999,0,0,12718972,3332948
07,21,20190401,,0.0,98629450880.91978,391892845448.4869,16908154351.319996,0,0,50960842,22942688
,06,20201001,,,,,0.0,0,0,2434,1440
01,26,20190501,,,,,0.0,0,0,6477,4017
06,,20201001,9419706259.149002,,,,2192124519.7699995,0,0,942701,835257
,3,20201001,,,,,0.0,0,0,55,53
03,26,20190401,,,,,0.0,8,12,20,19
06,20,20200501,0.0,,,,0.0,0,0,1,1
06,11,20191201,0.0,,,,0.0,0,0,1,1
02,05,20190701,,,,,0.0,0,0,142310,135726
02,28,20190501,,,,,0.0,0,0,241,237
04,16,20200901,,83371700.0,,,0.0,0,0,6415,4689
04,2,20200201,,15350645798.750002,,,22870269585.710007,0,0,279554,207639
05,2,20200601,,,,,241409138574.19012,0,0,4033631,2856019
05,21,20200701,,,,,1756301576.1100004,0,0,38266646,21470113
05,22,20190701,,,,,428171643.41000015,0,0,8602076,4017981
06,15,20200501,118274071.05999993,,,,0.0,0,0,19075,7253
06,2,20190501,448558841.4829999,,,,1583624.9600000007,0,0,70196,42911
06,2,20191101,5108431929.0108,,,,94737134.09,0,0,653502,490829
06,99,20191001,2648570727.59556,,,,0.0,0,0,417938,116157
,01,20190901,,,,,0.0,0,0,30411957,27084420
,15,20190901,,,,,0.0,0,0,63535,25710
01,,20190901,,,,,0.0,0,0,10553391,8003510
07,06,20190701,,0.0,1644319653.5899994,,309095883285.08,0,0,993515,270117
01,2,20191201,,,,,0.0,0,0,2,2
02,3,20190801,,,,,0.0,0,0,5,2
01,02,20190901,,,,,0.0,0,0,32676,22219
02,08,20200901,,,,,0.0,0,0,65870,37839
03,01,20200201,,,,,0.0,163642,11196,174838,139667
04,02,20190601,,88000.0,,,0.0,0,0,2711,1714
04,08,20200201,,4809232502.8,,,0.0,0,0,237978,86383
04,99,20200501,,1630698753.0099995,,,0.0,0,0,187642,149074
05,06,20200201,,,,,6666369.040000001,0,0,157487,42585
06,04,20201001,92272431.18200001,,,,0.0,0,0,141264,136745
06,15,20191001,69983050.78000002,,,,0.0,0,0,5052,3119
07,10,20190701,,,73722894.94,,289545349226270.75,0,0,134693,40778
07,16,20200701,,99837600.0,6294240372.235999,3985669549.500003,0.0,0,0,3379161,947177
,01,20201001,,,,,0.0,0,0,163693,162864
,08,20191201,,,,,0.0,0,0,1602013,1341105
,19,20190901,,,,,0.0,0,0,413270597,195277192
,2,20200101,,,,,0.0,0,0,56206519,28763647
,21,20201001,,,,,0.0,0,0,11153873,8065750
01,,20201001,,,,,0.0,0,0,187275,144702
,23,20201001,,,,,0.0,0,0,17,17
02,3,20190401,,,,,0.0,0,0,41,22
01,21,20200801,,,,,0.0,0,0,1,1
01,07,20190501,,,,,0.0,0,0,131354,115837
07,10,20190901,,,37459427.49999998,,0.0,0,0,75014,28903
02,01,20200901,,,,,0.0,0,0,107823,88695
04,05,20200601,,217537986.57,,,0.0,0,0,47664,40227
04,24,20201001,,1156810488.1500003,,,351925007.20000017,0,0,6465,5794
05,04,20200101,,,,,1837400.0,0,0,1131725,536869
05,09,20200401,,,,,3734059.1599999997,0,0,2979291,1577032
05,17,20200701,,,,,6573.53,0,0,32162290,12703368
05,2,20191201,,,,,240805931966.27008,0,0,6246871,4571979
07,13,20191001,,,0.0,,0.0,0,0,2736,1829
07,99,20191201,,4924900.0,3620354330.459999,0.0,32433.890000000007,0,0,6102365,3340596
04,20,20200801,,40592010.0,,,44547731.81,0,0,63,37
06,28,20200801,0.0,,,,0.0,0,0,9,7
02,02,20200601,,,,,0.0,0,0,3316783,2382273
03,19,20200701,,,,0.0,0.0,2071777,1025704,3097481,2858429
06,2,20201001,130781766.204,,,,9275.89,0,0,18232,17572
01,09,20200301,,,,,0.0,0,0,397526,335057
03,18,20191101,,,,,0.0,3131881,1018023,4149904,2241231
04,04,20190701,,25972228.0,,,0.0,0,0,75991,60219
04,04,20191101,,181105308.48,,,0.0,0,0,118042,102153
04,09,20191101,,1804313950.2799983,,,1341865.5,0,0,577568,482584
05,16,20190701,,,,,4000.0,0,0,163205,113886
06,06,20190701,140958326.21999997,,,,30758722.830000006,0,0,20444,9215
06,08,20200301,721542383.2480009,,,,3184695.53,0,0,436627,176914
06,26,20191001,379962642.53000015,,,,27550974.26,0,0,75801,27314
,21,20200801,,,,,0.0,0,0,434329635,111215600
,22,20200101,,,,,0.0,0,0,17168596,12849875
,25,20200801,,,,,0.0,0,0,42276,24424
06,15,20200201,90656665.26999997,,,,0.0,0,0,10978,5806
02,25,20200101,,,,,0.0,0,0,186,151
06,3,20191001,0.0,,,,0.0,0,0,64,25
,23,20190801,,,,,0.0,0,0,159,18
06,19,20190501,147699857418.57706,,,,2707719841921.0693,0,0,2735087,1416237
01,06,20200701,,,,,0.0,0,0,402,334
01,21,20191001,,,,,0.0,0,0,316,208
01,26,20200401,,,,,0.0,0,0,143,109
02,09,20190701,,,,,0.0,0,0,6478878,3302323
02,26,20200901,,,,,0.0,0,0,971,691
03,17,20200401,,,,,0.0,5258398,6612842,11871240,9112816
03,2,20190801,,,,0.0,0.0,111914,15776,127690,41122
05,04,20200301,,,,,3861309.0,0,0,1188697,530939
07,16,20201001,,5725800.0,490097550.65,147068067.52000007,0.0,0,0,182382,90148
,01,20200801,,,,,0.0,0,0,20265870,15906632
,09,20191001,,,,,0.0,0,0,35058073,19965383
,22,20200801,,,,,0.0,0,0,27690222,22058026
01,,20200801,,,,,0.0,0,0,10164554,7501193
03,28,20201001,,,,,0.0,1,0,1,1
,20,20200101,,,,,0.0,0,0,40,35
03,16,20190801,,,,0.0,0.0,665295,408775,1074070,664333
01,07,20200601,,,,,0.0,0,0,220645,200140
01,2,20200701,,,,,0.0,0,0,251,248
01,24,20191001,,,,,0.0,0,0,25375,25104
02,16,20200701,,,,,0.0,0,0,424853,331667
02,19,20200701,,,,,0.0,0,0,1221708,565460
02,99,20200801,,,,,0.0,0,0,528699,391779
04,07,20200301,,1623198970.5499995,,,11747524.80999999,0,0,352193,266313
04,17,20201001,,111781705.98,,,0.0,0,0,177280,149329
05,07,20190401,,,,,41473171.42,0,0,3192164,1742719
06,04,20200901,3772381689.5759997,,,,490.7499999999999,0,0,5025277,1797553
06,06,20191001,825963602.4590001,,,,15482613.939999998,0,0,42363,21896
06,15,20201001,2492645.9799999986,,,,0.0,0,0,397,376
07,01,20190401,,21746166.68,14292783.510000004,101297.0,4008820881.83,0,0,1470371,1259651
07,02,20190401,,0.0,6686234.079999999,126896.79000000001,0.0,0,0,28280,17272
07,07,20200601,,3402000.0,4581180896.950012,3265.0,1496980.86,0,0,8678484,3448049
07,13,20190701,,,0.0,,0.0,0,0,1594,1545
,22,20190401,,,,,0.0,0,0,5038826,3764738
04,23,20190901,,35531473.220000006,,,6724161.490000002,0,0,218,212
05,01,20201001,,,,,2.92,0,0,1489,1345
05,09,20191001,,,,,5050253.290000001,0,0,4018363,2056985
05,17,20191001,,,,,222863.16,0,0,9410149,4994792
06,05,20191201,1254621075.7000003,,,,4190.5,0,0,318605,115341
,19,20200401,,,,,0.0,0,0,721079515,374239621
,99,20190401,,,,,0.0,0,0,16054749,10049995
,99,20200801,,,,,0.0,0,0,38997732,23839183
07,09,20190901,,111981240.0,28402142188.938995,634229029.34,11664094.349999992,0,0,40504342,9687212
03,06,20191001,,,,,0.0,48609,8685,57294,33648
03,16,20200101,,,,0.0,0.0,646844,291301,938145,791267
03,21,20190601,,,,0.0,0.0,144934,253435,398369,361144
04,18,20200901,,7238689.080000006,,,0.0,0,0,123960,93519
05,06,20191001,,,,,11979434.780000003,0,0,123975,40601
05,99,20200701,,,,,998301716.5100005,0,0,2080634,915652
06,07,20190401,957320965.0399996,,,,476332.7499999997,0,0,1646954,604090
06,24,20200101,16318202751.162388,,,,1320351801.152071,0,0,383789,145595
07,19,20200301,,400000.0,265717931503.812,1165608886823.424,235908423068.66534,0,0,290790581,186982927
07,23,20200701,,,140749582.82999998,,140749582.82999998,0,0,1381,1122
07,24,20200601,,250000.0,45113217390.59996,34392928450.23997,5014925103.996075,0,0,6635792,3313136
,3,20200201,,,,,0.0,0,0,306,89
04,01,20201001,,215300.0,,,0.0,0,0,40,38
05,15,20200901,,,,,0.0,0,0,82,78
,10,20190601,,,,,0.0,0,0,1,1
02,28,20200101,,,,,0.0,0,0,3,3
05,04,20190501,,,,,126742.75,0,0,911215,474353
01,09,20200101,,,,,0.0,0,0,559566,508310
02,05,20190401,,,,,0.0,0,0,86599,80340
02,05,20190501,,,,,0.0,0,0,98924,94946
02,05,20201001,,,,,0.0,0,0,3806,3315
04,24,20190701,,35026647142.76738,,,16343205801.138994,0,0,180219,124805
04,25,20191101,,3057490.6700000037,,,1666.27,0,0,1848,1313
05,26,20200701,,,,,289833345.5900003,0,0,785638,528955
06,05,20191101,584427303.7699997,,,,0.0,0,0,241841,118853
06,17,20200301,69391263795.45216,,,,0.0,0,0,40901542,9097900
06,25,20200701,335037094.57000005,,,,0.0,0,0,8795,3407
06,26,20190701,77280439.71000005,,,,2918427832217.0,0,0,23177,14633
07,25,20200901,,,304461700.47,1197836.6300000001,143696311.88,0,0,7373,3012
,28,20200101,,,,,0.0,0,0,2883,2670
07,06,20200601,,,587652348.96,,366660.0,0,0,487605,98357
05,26,20190801,,,,,116004842.38999994,0,0,1124850,690541
03,04,20200401,,,,,0.0,527939,126020,653959,500494
03,2,20190701,,,,0.0,0.0,146269,1317,147586,132316
03,99,20190401,,,,,0.0,1029711,99923,1129634,986748
06,24,20191001,20140617095.75421,,,,21737852930.080265,0,0,342591,141409
07,15,20200601,,,484514842.7400001,,78585.78,0,0,144131,54341
07,16,20200401,,239734200.0,4454036163.849338,5196672376.890001,12234096.48,0,0,3836310,1335336
07,21,20191001,,4200.0,14416723411.986053,1058570703121.6125,442906737.78000015,0,0,145985077,49906770
07,06,20190601,,25800.0,1490849727.639999,,632010255315.36,0,0,905454,221169
02,28,20190801,,,,,0.0,0,0,247,77
03,99,20190501,,,,,0.0,3194416,89710,3284126,2897141
03,18,20190601,,,,,0.0,3816756,1469158,5285914,3950126
01,06,20190801,,,,,0.0,0,0,3460,2746
02,01,20200401,,,,,0.0,0,0,62264,12967
02,24,20200901,,,,,0.0,0,0,382022,306578
02,26,20190901,,,,,0.0,0,0,1180,859
03,02,20190701,,,,0.0,0.0,3590,36,3626,2136
05,01,20191101,,,,,329447.71999999974,0,0,180200,131909
05,01,20200101,,,,,1333775.6199999994,0,0,562912,502262
05,02,20200301,,,,,19134.559999999994,0,0,21243618,14387851
06,09,20200301,15630990685.247988,,,,17075.910000000003,0,0,5218454,1570376
07,19,20200801,,2440000.0,423233336346.2029,1545884912939.779,296476001201.7135,0,0,340464212,213601730
,26,20200601,,,,,0.0,0,0,3379351,1105229
03,,20191101,,,,,0.0,10906528,4964712,15871240,10634003
07,05,20200701,,150000.0,6920824334.926512,,119737385.98999998,0,0,2855675,897046
05,02,20190701,,,,,0.0,0,0,50,46
04,09,20190801,,25994797215.15999,,,875622.8600000003,0,0,3881427,2211101
02,01,20190801,,,,,0.0,0,0,50583,21798
02,07,20200801,,,,,0.0,0,0,611429,544914
02,16,20200601,,,,,0.0,0,0,234540,177564
03,21,20200301,,,,0.0,0.0,555504,180634,736138,553278
04,17,20200501,,5083911093.159999,,,1614.96,0,0,3352071,1912588
05,02,20200801,,,,,32648.500000000004,0,0,17806705,11945133
06,01,20200101,113949345.1280003,,,,15227.259999999998,0,0,448570,256110
06,18,20200501,2466903743.6612587,,,,0.0,0,0,2376152,944752
07,17,20200101,,1339215070.5699782,116249482108.42343,78994.68000000001,63135005522.5497,0,0,125037071,50914140
,2,20200601,,,,,0.0,0,0,53075988,31710630
,99,20200501,,,,,0.0,0,0,57507015,34079338
07,06,20190401,,0.0,833398406.7800003,,445898578189.0,0,0,525168,185626
07,06,20191001,,,1370938270.79,,4732.56,0,0,547742,123020
,3,20200901,,,,,0.0,0,0,188,66
04,06,20201001,,200000.0,,,0.0,0,0,1,1
01,07,20190801,,,,,0.0,0,0,616440,479923
06,22,20190801,2294489193.1568,,,,4591444295.360001,0,0,981522,604186
07,99,20190601,,117100.0,8887541002.700003,3599.61,4346473437407.85,0,0,13180976,7468243
07,26,20200501,,,1663161935.6799996,21641789059.950005,0.0,0,0,3240234,1167206
07,21,20190901,,0.0,8988969037.818993,744721392328.6233,626498336.1199996,0,0,104817766,42159325
07,26,20190501,,,1004377276.3700005,111514.01,5057562053930.57,0,0,92139,82046
06,08,20190801,831924366.3099998,,,,2488.0,0,0,428635,171950
01,01,20200501,,,,,0.0,0,0,2076,2001
03,25,20191001,,,,,0.0,850,0,850,850
04,02,20201001,,427009479.7500006,,,0.0,0,0,363821,301447
06,06,20200801,688517209.8450004,,,,10779883.620000003,0,0,51377,20729
,07,20190601,,,,,0.0,0,0,11780541,6624127
07,,20190601,,6138659784.809999,1968705889382.979,0.0,319306400451552.2,0,0,173063908,63035563
02,28,20191001,,,,,0.0,0,0,9,9
03,19,20200601,,,,0.0,0.0,1484076,823746,2307822,2126959
01,04,20190901,,,,,0.0,0,0,16690,15138
01,04,20200901,,,,,0.0,0,0,15582,13549
01,09,20200701,,,,,0.0,0,0,783011,739322
01,15,20200401,,,,,0.0,0,0,63509,37719
01,18,20190601,,,,,0.0,0,0,1589640,1298048
01,19,20200801,,,,,0.0,0,0,13007,10472
03,17,20190501,,,,0.0,0.0,13116307,3740284,16856591,11355446
04,19,20190701,,88730190364.402,,,63094882943.989975,0,0,1096628,932188
06,05,20200901,7236291632.169997,,,,0.0,0,0,2050084,270796
06,26,20190801,326320599.32999986,,,,0.0,0,0,67471,26849
,04,20200201,,,,,0.0,0,0,14936621,8866970
,18,20190501,,,,,0.0,0,0,27417119,13375598
04,,20200201,,233123249726.88763,,,625699533620.5693,0,0,12035710,6325584
07,09,20190801,,162924098.03,44887938386.24126,583243018.0000001,5337364.649999998,0,0,84304331,13383396
01,24,20190801,,,,,0.0,0,0,53158,48532
07,16,20190501,,47767459.0,957022729.4599986,4433132393.788891,43725911164777.1,0,0,4939326,3227066
02,04,20200501,,,,,0.0,0,0,1719704,530052
02,07,20191201,,,,,0.0,0,0,548250,442788
02,24,20191201,,,,,0.0,0,0,84619,60815
04,16,20200301,,103540199.05000001,,,12627.58,0,0,14798,11962
04,99,20200301,,1068969286.34,,,0.0,0,0,119823,66121
06,25,20200201,350831643.45,,,,172653.0,0,0,6284,3190
07,15,20200101,,,325815711.6199999,,0.0,0,0,227418,76665
,07,20190801,,,,,0.0,0,0,23630975,13606960
,18,20200501,,,,,0.0,0,0,22819741,9456979
,21,20200901,,,,,0.0,0,0,318490303,87966534
07,,20190801,,7122186106.120001,2074958451689.68,0.0,299968139753.2666,0,0,197553449,53469839
01,26,20201001,,,,,0.0,0,0,3,3
01,2,20200301,,,,,0.0,0,0,1,1
03,19,20190501,,,,0.0,0.0,778667,200162,978829,879287
05,17,20190901,,,,,114119.12,0,0,7763329,4458735
02,02,20190601,,,,,0.0,0,0,555,517
03,07,20191001,,,,0.0,0.0,3461767,822164,4283931,2605814
03,16,20191201,,,,0.0,0.0,702300,364404,1066704,965583
03,17,20200901,,,,,0.0,1817025,2126835,3943860,3013015
03,2,20201001,,,,0.0,0.0,361,837,1198,1052
05,15,20190501,,,,,0.0,0,0,2799,2792
,01,20200401,,,,,0.0,0,0,42406442,33441663
,16,20200501,,,,,0.0,0,0,14967621,7231250
,19,20190501,,,,,0.0,0,0,246453031,120651359
01,,20200401,,,,,0.0,0,0,9550352,6174678
,23,20200601,,,,,0.0,0,0,280,17
03,25,20191101,,,,,0.0,1,0,1,1
02,01,20200801,,,,,0.0,0,0,83571,41395
03,24,20200401,,,,0.0,0.0,103308,42740,146048,110908
04,09,20190701,,13696786576.900005,,,1168259.8700000003,0,0,2521947,1579258
04,19,20200201,,65807376988.24102,,,190750797147.76996,0,0,1410220,1212025
04,26,20200701,,83891154.0,,,210491695.41,0,0,402,378
05,04,20190601,,,,,0.0,0,0,1161443,577243
05,07,20200301,,,,,0.0,0,0,5040914,1969654
05,19,20200501,,,,,328546056266.8202,0,0,32733129,22868698
06,04,20190701,1489117621.5463552,,,,4099.92,0,0,1951109,936561
07,02,20200601,,738683.78,126068496131.2914,0.0,82244086.08000004,0,0,101262302,26327834
07,15,20200801,,1000.0,486610343.55999994,,0.0,0,0,157387,59081
07,17,20190601,,16666204.749999994,81816961834.13095,665178.4699999999,3428192059610664.0,0,0,112453624,29116438
07,25,20190901,,,632602487.05,128659.37,9749728.29,0,0,8242,5436
07,26,20200301,,,906494943.4300003,17206450005.090324,0.0,0,0,2746468,1189660
,09,20190701,,,,,0.0,0,0,53198113,26270765
,23,20190901,,,,,0.0,0,0,1624,1234
,3,20190601,,,,,0.0,0,0,279,72
07,3,20190801,,,0.0,,0.0,0,0,180,34
03,28,20200501,,,,,0.0,1,0,1,1
06,09,20190801,36067700561.397675,,,,11551.9,0,0,3900894,1446102
01,17,20201001,,,,,0.0,0,0,61320,55542
02,06,20191201,,,,,0.0,0,0,50600,855
02,21,20190601,,,,,0.0,0,0,1015290,949813
02,22,20200201,,,,,0.0,0,0,323318,206610
03,08,20200501,,,,,0.0,119771,35818,155589,88282
03,18,20190701,,,,,0.0,1628290,1278037,2906327,1973432
03,24,20191201,,,,0.0,0.0,58924,36570,95494,78226
06,07,20200201,4546659523.529005,,,,275000.3499999999,0,0,1926452,919217
06,08,20200501,923509399.6778625,,,,34194735.1,0,0,436806,182907
06,22,20200701,9223365696.722597,,,,4071073060.620002,0,0,2819283,1339447
,07,20190901,,,,,0.0,0,0,24088832,16100421
07,,20190901,,5195197064.499999,1412226316141.2927,4505.0,175448979147.3391,0,0,144460426,53073112
07,05,20200601,,50000.0,5658127110.510004,,1043026.12,0,0,3103745,1227304
,28,20200601,,,,,0.0,0,0,614,445
02,28,20200201,,,,,0.0,0,0,13,13
01,21,20200401,,,,,0.0,0,0,11,9
05,2,20190901,,,,,174571654127.57104,0,0,608681,538289
01,17,20190501,,,,,0.0,0,0,1774883,1375418
04,07,20190501,,3882169249.1100016,,,26531.93,0,0,347790,325806
02,26,20190601,,,,,0.0,0,0,601,539
02,99,20190401,,,,,0.0,0,0,259521,196137
04,2,20200901,,11702789254.640009,,,6046829353.410004,0,0,540570,420772
05,08,20200301,,,,,0.0,0,0,518709,517641
05,26,20200301,,,,,177149319.27000004,0,0,798417,550725
07,22,20200701,,265377411.94999996,140379095959.90723,1763562.8600000003,589127517.8899999,0,0,88931334,45903848
07,99,20200101,,11476438.02,4058253113.810302,1523897.6100000003,35024.520000000004,0,0,39152720,23626700
,,20200501,,,,,0.0,0,0,469983356,212114648
,26,20200401,,,,,0.0,0,0,4897972,1466601
06,2,20190801,2282286522.1520004,,,,10101578.49,0,0,372984,93015
02,02,20200301,,,,,0.0,0,0,3218760,2287942
02,16,20200401,,,,,0.0,0,0,769034,458601
03,06,20201001,,,,,0.0,1199,416,1615,1471
03,08,20200101,,,,,0.0,87839,14741,102580,28496
03,2,20191001,,,,0.0,0.0,47028,1855,48883,34536
03,2,20191201,,,,0.0,0.0,53202,5905,59107,54143
03,26,20200801,,,,0.0,0.0,211,208378,208589,207806
04,09,20200901,,903462648.3440001,,,6115.4,0,0,65335,50119
04,25,20191001,,164390875.187,,,7045036.507,0,0,221064,41135
05,17,20200201,,,,,348490.16,0,0,22046551,12146413
05,19,20200801,,,,,526844434098.2255,0,0,32089195,20382761
06,05,20200801,8291933392.960004,,,,0.0,0,0,2685356,267453
06,15,20191201,50783514.42999999,,,,0.0,0,0,3645,2487
06,16,20200101,10262555755.645006,,,,0.0,0,0,1252339,944187
06,19,20200301,219493890025.77332,,,,44598806801.990036,0,0,28570138,12509403
06,2,20200501,14052918386.975384,,,,42775347.67000002,0,0,1188446,985030
07,25,20200301,,,995060736.3799994,77891.0,1280268.3099999998,0,0,10684,4574
,,20201001,,,,,0.0,0,0,17874037,15039642
,09,20190501,,,,,0.0,0,0,197322816,84595734
,21,20190501,,,,,0.0,0,0,136626184,47497822
06,13,20190501,0.0,,,,0.0,0,0,1,1
03,04,20190901,,,,,0.0,330317,102441,432758,390311
06,19,20190801,85744471428.86424,,,,75601126595.06999,0,0,6747911,4715988
01,01,20200901,,,,,0.0,0,0,488,467
01,2,20200901,,,,,0.0,0,0,463,414
02,2,20190401,,,,,0.0,0,0,37582,19153
03,04,20200101,,,,,0.0,267809,300154,567963,524626
04,04,20190601,,24962172.0,,,0.0,0,0,75716,62855
04,06,20200201,,8490203.909999998,,,0.0,0,0,810,591
04,09,20200701,,983891756.7400001,,,112.44,0,0,63559,50006
04,2,20200701,,13037387678.230005,,,11537036609.470003,0,0,849009,591030
04,2,20200801,,15146839823.800001,,,13512168491.839998,0,0,757858,547383
05,24,20190601,,,,,69611350282.04004,0,0,532095,370600
06,17,20200901,96740274444.14355,,,,550633.62,0,0,35891235,8409994
06,2,20200801,8738941869.741999,,,,3311088.920000001,0,0,781880,600414
06,24,20190601,71608724388.72003,,,,67163355331.059975,0,0,117910,52299
06,25,20190601,129031662.10999998,,,,992239.2099999995,0,0,3741,2473
07,16,20200501,,120648200.0,5253038022.316003,5209612038.333001,0.0,0,0,4006281,1278868
07,21,20200501,,0.0,31818150207.600708,1099565437727.3298,227052506.43000013,0,0,171698007,56401564
07,99,20190501,,9700.0,9323139432.749992,264960.0,23994711116144.36,0,0,12175731,8444857
,06,20200301,,,,,0.0,0,0,112762,78328
,08,20200901,,,,,0.0,0,0,1548975,1372839
06,,20200301,367405752186.4165,,,,105836133276.95941,0,0,47843066,23621695
02,10,20200201,,,,,0.0,0,0,3,2
04,16,20190801,,74843349.16999999,,,185172.0,0,0,63946,37523
07,01,20200201,,50438024.3,13985346692.917656,0.0,13478428055.558384,0,0,31136824,14742460
07,24,20191201,,,28374727125.449997,14056599236.029985,3814057314.9157147,0,0,3451489,2179760
07,19,20191201,,3669000.0,175547925511.90146,243726092121.9776,138556749785.34406,0,0,34914979,17751981
01,01,20200101,,,,,0.0,0,0,4330,4096
01,04,20200201,,,,,0.0,0,0,14850,12783
01,15,20200901,,,,,0.0,0,0,13754,13478
01,18,20200101,,,,,0.0,0,0,356592,333586
03,09,20200701,,,,,0.0,967425,482987,1450412,897127
03,16,20200901,,,,0.0,0.0,47417,353361,400778,373003
04,99,20200701,,1815439838.7800002,,,0.0,0,0,283669,247719
05,05,20190601,,,,,43703.92,0,0,75468,54312
06,04,20190601,1432758028.2500005,,,,34505.43,0,0,1709591,824830
,05,20191001,,,,,0.0,0,0,273536,180703
,15,20201001,,,,,0.0,0,0,1882,952
,16,20200601,,,,,0.0,0,0,6934353,3070485
05,,20191001,,,,,813612542325.8018,0,0,32124788,17697624
07,20,20190901,,,328020.24,,0.0,0,0,201,159
04,28,20190601,,0.0,,,0.0,0,0,17,15
,20,20191001,,,,,0.0,0,0,15,3
03,16,20190501,,,,0.0,0.0,1343156,130416,1473572,1260763
01,04,20200801,,,,,0.0,0,0,28051,24193
02,10,20190801,,,,,0.0,0,0,9,9
03,04,20200301,,,,,0.0,382497,131932,514429,466102
03,2,20200101,,,,0.0,0.0,32475,5780,38255,33245
03,22,20200101,,,,,0.0,524987,897915,1422902,975823
03,24,20191101,,,,0.0,0.0,65443,48676,114119,88643
04,16,20200601,,92385500.0,,,0.0,0,0,7808,5981
04,21,20190701,,9951866217.970001,,,776304451.51,0,0,276753,229179
05,2,20200101,,,,,289413934375.6301,0,0,6191867,4529994
05,26,20191001,,,,,293003280.68,0,0,949491,649849
06,05,20200501,4891007177.769998,,,,0.0,0,0,1650191,490207
06,25,20200301,68961494.59000005,,,,0.0,0,0,2651,1888
